Polymer_Matrix,Filler_Type,Filler_Ratio_wt%,Matrix_Ratio_wt%,Curing_Temperature_C,Curing_Time_hours,Pressure_MPa,Particle_Size_microns,Density_g_cm3,Tensile_Strength_MPa,Flexural_Strength_MPa,Impact_Strength_J_m,Thermal_Conductivity_W_mK,Glass_Transition_Temp_C,Thermal_Expansion_ppm_C,Electrical_Resistivity_Ohm_m,Dielectric_Constant,Dielectric_Strength_kV_mm
Epoxy,Hydroxyapatite,38.3328067600203,61.6671932399797,77.96447615483493,11.326785884092644,1.6145396282027706,125.26543655297256,1.5066624540801623,88.63155513950015,120.6496006425463,11.991194390468127,0.3325986657219432,180.38894369765788,48.373517937990925,56017706753966.12,5.444469560134635,21.245608782972024
Epoxy,Hemp Fibers,24.83834294295847,75.16165705704154,178.5342624257865,5.001674556248129,6.981931085071178,208.11619637110314,1.3987067435436678,119.66388810011618,215.9428717797922,21.323659363521585,0.20079492941053098,114.22994223884221,63.05586593949057,82486418890235.83,6.308398832284033,49.69395977957659
Vinyl Ester,Coconut Coir,17.749815291596864,82.25018470840314,68.3308611295312,13.419315399981947,0.7693643795629276,402.17468883295714,1.3419985223327748,70.73959982903718,100.70122625637858,17.757167109531657,0.2056852447784079,85.05681228656496,52.400714876270634,8322277236513.612,7.340434981588021,37.78070791665179
Phenolic,Hydroxyapatite,18.1472135922996,81.85278640770039,179.45765888451086,11.819751726348127,3.4023385397747843,294.43275329117057,1.3451777087383967,61.779059359559774,104.51543542109833,11.072310022818113,0.3085075009855636,63.31510911616527,77.6999441572888,825944703818.8827,5.9922802507506825,41.41932369792967
Polyurethane,Jute Fibers,19.965795790465407,80.0342042095346,78.28992159965009,23.834637047484254,9.277309582450524,274.5789938374742,1.3597263663237231,62.179461833280534,93.83379143541592,41.21456291031628,0.3276950083225104,176.30499415646318,51.25747863632253,97372521331.4051,5.929721284015178,18.119355124060583
Polyester,Wood Flour,15.15641779726643,84.84358220273357,91.57350838930114,9.92300096437342,0.9676631929620015,469.10933328522077,1.3212513423781314,51.36225579393246,109.54461712711687,11.335315522464793,0.17489781370198015,133.07033610685644,38.33145863948141,9317807268953.1,4.683398343908559,30.652088917669246
Vinyl Ester,Flax Fibers,26.62405962797131,73.3759403720287,146.5706480794478,5.108117084061128,2.1986266599321618,411.18015199639234,1.4129924770237705,106.43418907792893,168.63915505931675,22.769767748058396,0.19677230517880717,98.37919667696228,21.373629498567215,8998685717365.45,3.345851323174171,22.826505207370893
Polyurethane,Coconut Coir,15.686384559704802,84.3136154402952,132.76451333200507,5.062356541585657,8.99279011019779,416.372878519229,1.3254910764776384,50.747877645492764,77.14764538412288,29.782547452350016,0.30580621377071765,97.62971718151056,77.16785165607766,97598931224.46011,7.038604220785625,38.32074100422639
Phenolic,Hydroxyapatite,13.887631187463057,86.11236881253694,162.17383650615184,2.007315134650767,0.2751093151712465,305.25105028300385,1.3111010494997044,42.69488932366177,87.447421718927,6.416976656813854,0.3215904133010939,104.71973287167941,43.18765046954883,987366846563.3801,5.604425998733854,21.71238594571512
Epoxy,Jute Fibers,11.959005210796281,88.04099478920372,77.06992424246354,4.670468667293436,3.102423960919196,59.51244739521688,1.2956720416863703,77.32177635207289,138.9871551397326,16.61545602854136,0.17437532661363273,153.82420125411977,23.737507887803762,70898880813072.14,5.301821704823843,49.88438988485419
Polyurethane,Wood Flour,20.239921454259992,79.76007854574001,138.48909544463976,9.79319728978504,5.3024957574895355,246.00107480208254,1.3619193716340798,51.07433846377895,76.68997539928748,28.129558429712855,0.34314366323517725,76.53307177157816,43.224725620137846,102172548739.30655,7.801022515152931,23.70030902002297
Polyester,Flax Fibers,26.765506572629583,73.23449342737041,85.8242246420685,2.266657042165652,2.487894430235461,488.17813990592634,1.4141240525810366,47.06788523024003,121.6090380396646,11.03957304685986,0.1613948657471302,170.23056678244842,77.574598659262,9374679692789.78,5.183197241594994,18.840766953712624
Vinyl Ester,Hemp Fibers,30.704065559236803,69.2959344407632,163.1478277976335,10.63266187362644,9.566599687424588,75.2410520472675,1.4456325244738943,137.84604267789427,227.84399506130154,29.26867963245029,0.18390080784532312,65.32242944863071,59.521528772446615,8594069319309.415,7.685571277772939,43.31092115727148
Polyurethane,Jute Fibers,32.96769611028913,67.03230388971087,167.41412888478436,16.006733007678562,6.177942489124612,42.65949987473808,1.463741568882313,62.657513610840184,104.97769651613712,41.865621076826045,0.30523634551198014,127.76120329178062,29.0101400490225,79846247686.13736,6.555885727968171,32.92776722844361
Phenolic,Wood Flour,38.732676559059094,61.267323440940906,139.36447332844972,6.074302493084295,1.8236824198074353,58.213868359564685,1.5098614124724727,58.107686248436686,102.97797153451418,7.5394861212542725,0.2559867624448863,149.04540795520072,65.86235973330416,927394647026.0417,3.9577553557875222,15.733073636081949
Polyester,Bamboo Fibers,6.069320907970321,93.93067909202968,133.801556164664,19.041943174031335,6.474652110057193,269.8480452920876,1.2485545672637626,76.63387526473335,139.21249838215434,20.350898891497643,0.15953079916193935,56.29268351474544,78.10932665566303,10410375477595.719,6.89292805410016,25.248771284533767
Vinyl Ester,Chitosan Particles,16.91337529972492,83.08662470027508,171.370036839126,6.941543460564742,3.784453535991382,221.71767264265603,1.3353070023977993,111.96450970735043,158.01088080173542,21.386187828778347,0.19808529928554375,115.91074845416783,56.77637494967153,9352292231588.275,7.6869171075958915,23.424244914137674
Vinyl Ester,Chitosan Particles,40.797346948430864,59.202653051569136,163.36439956361232,20.623315451186116,9.197372683031588,133.59809988494717,1.526378775587447,153.2000369623485,250.64537931266082,30.33209214891858,0.18222178892981633,163.25628931194174,47.632369836448404,7005450531568.09,7.130992040895339,40.49717370065646
Vinyl Ester,Hydroxyapatite,10.675568315533596,89.3244316844664,120.70232315421947,20.4954666162464,7.354735293185881,275.69623069100567,1.2854045465242687,116.94887066765845,216.38163704033846,26.850661189801272,0.2357571718072468,138.55215356881592,50.5016328149768,9590729723004.123,4.136516482253513,34.775769750065564
Polyester,Chitosan Particles,0.4665809913546648,99.53341900864534,89.60146374259476,17.982157732486108,9.918918518358698,58.597268797735794,1.2037326479308372,80.0929904899029,153.86827916550487,16.99284273188589,0.1335955172494706,110.22414737919324,68.00425812194956,10239618972522.916,3.622195990458944,34.42797322558002
Polyester,Chitosan Particles,41.998199014109126,58.001800985890874,159.92165632164517,2.2426955137742475,7.520500296241994,381.7514311543924,1.535985592112873,80.53507107965302,108.44090415149923,15.522505421774389,0.20259539842571106,151.75682342827128,65.37587947348715,5809962390708.951,7.130837043231898,31.4611668935625
Polyester,Flax Fibers,10.860454884560527,89.13954511543947,76.53874789910824,16.58692409901083,0.11861084689661536,97.40256631059161,1.2868836390764842,57.122097279214294,89.43720310409888,13.994397488926996,0.15614334370802113,54.36070705159306,30.013107071292254,9142951281432.053,3.4972560395902788,28.568575816263795
Phenolic,Wood Flour,2.6401980234264046,97.35980197657359,118.39171946925038,15.186117244584544,6.0612418761195626,21.237077521340595,1.2211215841874112,58.64481202641652,120.41016281195478,10.154594130412763,0.1949372782299509,98.31620063437782,58.18943906294924,1023268891123.5574,3.319498548820839,39.33954769148187
Epoxy,Jute Fibers,11.792879957184354,88.20712004281565,104.5706402247655,3.3759289917421054,8.033532466613238,385.62837674610523,1.2943430396574749,82.10663281377883,158.51621643151486,21.053419167773175,0.22264455771256925,160.04237450634687,37.9666106295132,98676507460261.16,3.4541404084627647,37.31436425645804
Vinyl Ester,Bovine Bone Particles,29.2905072985951,70.7094927014049,130.37749106264482,17.348753805441653,9.303207536469273,393.4651505271556,1.4343240583887606,141.85869259519728,192.11004042679707,19.255455234257855,0.24887052658391381,58.420415512431504,71.16368119254267,7288127763903.23,3.740477314591529,28.19199576577302
Phenolic,Coconut Coir,31.558532297835317,68.44146770216469,65.98104333395298,21.886093265728242,9.102962900883123,392.30440108075015,1.4524682583826825,75.43535569766689,126.73582701475408,11.403625415545694,0.2574172602583795,51.054380572042874,23.436815064657402,985566038676.9661,3.7387303624766934,19.597229285071734
Polyester,Coconut Coir,21.44434394305193,78.55565605694807,161.3747323543226,7.899058442101294,1.648179863594135,428.0139154677887,1.3715547515444153,55.311342950484715,116.04150569565779,12.69121452519604,0.15090559871845222,56.97508796600982,57.18196641196494,9134917385863.578,5.590960661067437,27.107215662559298
Vinyl Ester,Wood Flour,6.399410426679319,93.60058957332068,165.8562737138472,10.655852624399014,8.29589691568951,395.97937760857724,1.2511952834134346,113.5467733424678,212.33502965625868,23.882148878769975,0.1658187907622346,143.6638169707592,49.66886787770558,9092117148687.268,7.887529622099663,20.073777533293597
Epoxy,Jute Fibers,34.18770527885213,65.81229472114788,125.41266339128396,23.57137008402433,2.3513540090276517,207.94915940000865,1.473501642230817,125.82172111591734,184.9029869957643,19.728416046892594,0.190270276781777,131.38187050931344,67.50199930720109,84445356952685.3,5.518612611960323,36.45150563016822
Epoxy,Hydroxyapatite,4.878125511964987,95.12187448803502,163.43842900851268,12.123569818745672,7.517908755688187,152.387904305114,1.2390250040957198,107.4511673087657,210.32794262263764,24.046659749553324,0.2068492509466174,168.04552023764995,26.71615562129182,110460154990841.31,4.45785355587169,49.2321636290735
Phenolic,Coconut Coir,0.8972839284245915,99.10271607157541,75.15045393511362,16.511846060684327,1.7000361317301274,135.1917388812463,1.2071782714273966,47.39707985057186,79.32792211399091,8.280241390862852,0.21812205872861573,191.9956931299411,53.61093550249471,905369205056.4702,6.629012288496409,34.529325857392394
Polyester,Wood Flour,39.91720941121641,60.08279058878359,104.63192015002377,11.937330023097019,4.034075765804634,55.76990626789485,1.5193376752897314,70.60407487189063,100.91071999098537,12.106268272328698,0.15971465928965387,116.16082373761756,31.7365563826709,7090255618819.183,3.526978126751728,18.291263655199323
Polyester,Chitosan Particles,22.38014701601085,77.61985298398915,126.93842303150417,5.6527548951563,6.1733840725278455,187.91936095066512,1.3790411761280867,67.11538209993388,111.10091711570253,14.14854967751034,0.17620488489075212,184.57795114469283,30.131252400661168,8675635686094.057,5.288781071259926,35.933942027915634
Polyurethane,Wood Flour,39.929663619137564,60.070336380862436,176.13070525240664,20.851226593652072,1.2646754827773197,372.4678627219149,1.5194373089531004,43.633865445186444,88.66987259469299,27.894643102122213,0.3729783137175895,97.9500248660817,79.3049593647246,75205667673.32211,5.169474407379379,19.285186442562935
Phenolic,Hemp Fibers,41.1479223110743,58.8520776889257,85.17035372204177,10.338596776820143,9.737228160764115,175.0518459119406,1.5291833784885944,78.88695038040085,117.43875086239308,13.12794268533776,0.27946382573587003,94.47346719249728,75.09247997736651,749228923977.0419,3.1091164492542696,41.58538435401211
Phenolic,Chitosan Particles,12.216997039323306,87.7830029606767,73.55318500934082,3.9179482923002857,7.21886672880317,215.85817664538524,1.2977359763145864,62.054527834893406,81.21833087258054,9.73070905254187,0.27843941702559327,185.80398114168054,64.38027804360581,859225815024.635,3.551932298530227,36.482209658549465
Epoxy,Wood Flour,36.96473675823866,63.03526324176134,72.76124715069295,8.928230949485288,0.13778962783103674,344.01804637679385,1.4957178940659093,70.12411629072558,106.38215320738048,11.882393961111553,0.22900320715402714,75.06980172068319,59.31694458149949,85045132674452.08,7.954584394423113,17.54348050635057
Polyurethane,Bamboo Fibers,38.15776456294447,61.84223543705553,108.99676113113414,18.703472127338543,9.045717659033272,124.0539420796315,1.5052621165035558,66.72750431396257,99.2012288823093,35.48542055589353,0.304190816664681,171.10940455099268,23.545633404695195,83576352066.90009,7.44366063499136,37.776899164556156
Vinyl Ester,Wood Flour,0.9000044472607494,99.09999555273924,110.57328498950969,2.5978503539985716,9.665809765997302,72.4524401172058,1.2072000355780859,103.37848638785033,190.45963502975178,28.844616969469932,0.19110459237666658,156.1532489495928,78.36657937352516,12179423474243.648,7.043214784166145,39.476038129417134
Vinyl Ester,Wood Flour,5.6290195205968505,94.37098047940314,144.44231729529548,13.895366486188028,1.055691254934864,128.5279758468311,1.2450321561647748,80.61365375722555,130.06240101975078,21.830294062461466,0.216723775120993,51.860605441597215,48.12607792787035,9617039538882.979,4.156958934180002,35.94251195042156
Epoxy,Bamboo Fibers,13.388833774416709,86.61116622558329,154.69930159064776,14.613685603974796,6.622368194386698,133.63055242130923,1.3071106701953337,111.28496400839438,168.14076742150417,22.24889986985197,0.18509435600254742,83.03379520659726,49.30247773897632,92761879505713.94,6.556611620010547,33.38339151320561
Polyurethane,Bamboo Fibers,22.26230561423941,77.73769438576059,154.65627166864314,16.071322345909003,6.796620987150083,74.52978485129887,1.3780984449139153,60.18459592604115,83.63809455696122,42.452794829848415,0.3066045880885857,85.12766702232285,67.20502010926621,103254061079.98671,7.839214135611306,24.193647490952813
Vinyl Ester,Chitosan Particles,48.576634545052535,51.423365454947465,99.7616408523661,12.604903278465816,2.04136735611009,309.28223482712644,1.5886130763604203,90.40643755386738,152.16339244317024,17.039725689029886,0.22529712692833997,92.10248232739615,32.419554706305604,7783485752984.484,5.341149456452885,15.192702970614729
Vinyl Ester,Coconut Coir,46.587685971640816,53.412314028359184,107.641804948463,3.916040869506973,6.208958509566233,65.78081280353469,1.5727014877731265,103.21980902497347,156.6236381712534,19.15218348468766,0.15338385482974193,101.78347142025382,50.44471632306853,9317526772153.94,7.3082238857684665,32.27413031190415
Polyurethane,Bovine Bone Particles,41.189519211064734,58.810480788935266,174.60726137819867,20.066362216104984,0.11549454139558175,321.8366713898694,1.5295161536885178,47.555006154509265,74.42055601382307,28.18957070170467,0.3883152056732647,57.67030721631511,35.456433220023314,49027366894.06952,2.8273858519127444,36.13284085322857
Polyester,Rice Husk,6.0512500242596525,93.94874997574034,110.27373482249705,18.5259170517852,0.8029758788792292,49.28820690013269,1.2484100001940772,60.32766554002239,79.831077091237,12.984125923076586,0.16431380523775402,103.21569377539763,76.5035426971355,9941789564238.283,6.177149556976027,38.75344848353977
Vinyl Ester,Rice Husk,45.12266536429209,54.87733463570791,67.97326132269299,13.747284396050803,1.507157525555231,15.736239258142993,1.5609813229143368,86.39462307294853,101.54513499002266,17.0738130924201,0.22184895378103867,113.30513901914586,37.702442459249376,7722125260946.81,5.173002715886817,35.20199603570928
Phenolic,Rice Husk,34.62464133346126,65.37535866653874,111.59172928681778,16.805265692677512,2.8262736251286436,160.0936144013242,1.4769971306676901,44.46511848900742,92.35363597979718,7.097062857233097,0.3082911731357785,168.347773988119,46.78517098409493,877760451185.8639,6.8910918728509385,43.784783078389744
Epoxy,Flax Fibers,18.727644351006067,81.27235564899394,80.02322420385033,11.471645446168566,1.5116820264108966,446.1475472400661,1.3498211548080485,86.08918315522284,113.79950624146572,17.65224964902554,0.2080552385760846,101.88161911067861,29.267584833399425,82427890529153.6,2.6399626794816298,37.60378352002695
Epoxy,Bovine Bone Particles,33.856031986750466,66.14396801324953,132.69350993432283,10.02106202034588,2.257136287124402,494.13762341624,1.4708482558940037,88.41929519010634,139.98381935099866,15.389891367623605,0.2786684047377134,118.10024317941723,61.29645414681422,61894212790344.7,3.273041321680984,31.995639488078922
Polyester,Coconut Coir,37.81068069750884,62.18931930249116,115.02276106582688,8.363384983398399,9.010823511863158,66.90809049825755,1.5024854455800707,74.67160537468456,113.97661527843238,14.755204815532801,0.1639059750450444,193.3878243432979,38.83800304264117,7058001843467.629,7.386220197697747,36.10300067678115
Polyurethane,Hemp Fibers,27.68557426790056,72.31442573209944,125.00457748920049,18.76183987730714,8.353134623182097,225.8162616530878,1.4214845941432044,54.5683172488276,93.14591776821693,40.61476496118379,0.3235344886772873,95.34998740272405,35.56009383902567,94440554146.07448,3.5704311018767956,17.017665376965873
Polyurethane,Bamboo Fibers,7.5260745831706775,92.47392541682932,158.01083161434337,6.560798070126275,7.845644461654864,369.94318232949246,1.2602085966653653,43.18479393432473,83.07508851524214,37.76767916510631,0.3183729683623648,95.07340784006485,39.549387053866994,105987999930.9747,6.858867655796056,31.150592916055942
Vinyl Ester,Rice Husk,29.956029252016258,70.04397074798374,102.41528886561389,12.086261340523672,0.4760174765695494,375.4714189272359,1.43964823401613,80.73059489720096,135.44373706921303,16.90783956622447,0.18937613578889798,132.3983719104761,23.464463112150426,6381884278903.9,6.2441574112826705,31.337372703091578
Phenolic,Coconut Coir,26.122207270273222,73.87779272972678,127.5254038826807,11.706921700417183,6.096977501076661,460.1800081971249,1.4089776581621858,63.59721359607171,143.0801400428752,9.57653318607844,0.2893853035561955,104.34021306478867,63.54298779319694,956824940545.9263,7.419489062533277,30.95927465159779
Vinyl Ester,Hemp Fibers,2.9735784433640386,97.02642155663597,60.380141829684206,16.084362854311724,3.0545056323825794,127.78737046274706,1.2237886275469123,91.65624130765944,126.18299611484868,23.265259123044657,0.18884114004273367,96.78486200064208,35.36285390629726,10919723493093.371,2.669345273132463,49.0036564836706
Epoxy,Flax Fibers,36.65255949299967,63.34744050700033,123.42937316666365,19.45466831471765,9.90640572442432,108.31899852784301,1.4932204759439973,158.3843103122705,274.1418262574353,23.879974872615627,0.22600033003138606,199.19729623399968,25.388729256966442,79141449229565.23,2.5127465134764764,16.545667766224096
Vinyl Ester,Hydroxyapatite,5.220206487404072,94.77979351259593,107.89202256884677,17.90928870222185,2.8753111618360574,346.8291184267564,1.2417616518992325,112.9040868470084,166.14184629426944,21.595879535023805,0.20948495433833778,53.67476724014785,38.368240452775595,9374399617709.658,5.5202168495244495,37.12314403271848
Polyester,Hydroxyapatite,35.50550282108533,64.49449717891467,140.02253052171216,6.644474365654996,8.647667591884318,206.63995186765897,1.4840440225686826,69.99237861565699,162.53870830940326,15.63175245355304,0.19592547387593606,93.87726366061128,29.139775367872126,6797794782198.231,3.963924068835456,15.770942242833595
Polyurethane,Rice Husk,10.731403662940142,89.26859633705986,109.93457136853108,18.711451431395524,1.9596442401239638,362.69781214379617,1.2858512293035211,41.92827568211346,83.34742742673444,23.459644687871176,0.30293269173870024,180.04002025278254,47.236810886501424,82457379397.55556,7.017875954034263,34.413007181228345
Phenolic,Jute Fibers,36.03275726415566,63.96724273584434,108.17347570958324,5.489731179580315,8.831722480244196,413.651264149571,1.4882620581132453,67.05438908908438,140.3171863473189,11.01911169649123,0.28661345743553507,158.25823290757688,36.292822844674546,992472483022.8108,4.713456505885179,18.596188835834816
Epoxy,Jute Fibers,29.16332589065227,70.83667410934773,116.03615999563328,9.48815641872678,9.410440206788108,50.530576146933214,1.433306607125218,123.0576485874575,217.4982780464209,18.94535352071092,0.18649678026045718,189.63310580912125,69.6028795958611,89967211565612.42,3.214614584946357,34.77445251863388
Epoxy,Chitosan Particles,2.11458746113406,97.88541253886594,127.75548611967157,22.46376123964534,8.458062153817602,341.16539576752484,1.2169166996890723,117.1000434085312,178.89611846062235,22.946582181558153,0.20971298339322803,70.86737733366313,35.253883024921734,99859151615505.94,7.315311746039389,21.398253282991515
Epoxy,Rice Husk,23.770330392503684,76.22966960749632,136.1207687653445,23.988257460743874,1.137599843475964,254.2996917577975,1.3901626431400294,97.36985412150521,153.78745407835822,17.601843075787137,0.1858489939934405,107.76801798537501,71.9492099133413,96878551813393.27,5.117822520564108,18.88421336048018
Epoxy,Hemp Fibers,43.48815883408554,56.51184116591446,147.6595633150548,16.249689763384275,7.982781896072257,379.47128711490734,1.5479052706726844,127.58022025805826,220.122329506395,24.275015069953614,0.2601875889201042,55.390801238233,43.68406123068969,70490129457213.12,7.619440135240694,19.40034941472792
Polyurethane,Bamboo Fibers,33.34333302754609,66.6566669724539,158.79713157848613,19.20433736852528,5.48367670587575,58.934742356727305,1.4667466642203686,66.1880135128202,106.49733765974383,41.698290661759195,0.3111895052204194,153.20666657540207,34.513333013248754,101862022215.05878,7.51087786522061,44.33928758409967
Epoxy,Wood Flour,2.0828409191341213,97.91715908086587,107.71770955104434,18.77079870448265,4.6036970061251115,140.9537885988617,1.216662727353073,81.13354637461839,150.40150929596308,17.767806299087795,0.17931726289366368,82.9708023234785,27.891096014982676,94325509141111.14,7.214212579209552,35.13743911380446
Polyurethane,Hemp Fibers,38.657093695933575,61.342906304066425,122.15526332550948,9.658103049702337,3.78021901957267,10.663276600579396,1.5092567495674687,53.501971996059524,86.0160049553525,24.199328938871403,0.28242264321489535,94.97007913478538,58.78752449827583,77478244857.93115,7.858069440989964,44.64712894443648
Epoxy,Hydroxyapatite,30.16459028574715,69.83540971425285,116.8081057793895,3.313762757359565,6.749258587305695,295.2822922864333,1.4413167222859773,96.4592070445731,177.74327344270156,19.930583566153615,0.27100640186347746,198.53133403814323,34.34952666693458,75836147139959.36,5.419055454077597,37.78350672913254
Polyester,Jute Fibers,7.040147444633805,92.9598525553662,134.68963698791958,19.189080826440712,5.82515415426157,82.01172769822274,1.2563211795570703,68.49144524569775,115.7173217166069,17.00096493244347,0.15920591680162938,171.66856549002063,58.15728242982371,10677924696507.896,4.634911383698475,38.594560343762204
Epoxy,Hydroxyapatite,34.50482791189217,65.49517208810784,171.67281658158444,12.940873815717392,2.3794841150340953,31.836273489852786,1.4760386232951372,100.81663877912607,180.09170843936673,16.951348252332686,0.3120655509805176,112.34632800288585,38.11500200465011,77762854945450.0,6.685985683131316,27.39937176943663
Polyurethane,Bamboo Fibers,8.287488991007796,91.71251100899221,113.46499664902692,6.602080238974412,0.5947923837308196,423.38833538539365,1.2662999119280622,29.89556481044468,62.8248908037033,29.13551310445737,0.2633994358834669,197.17887937461737,67.58857243980437,100208120122.39046,7.195817069375669,23.469199561096588
Polyester,Coconut Coir,9.505382489186381,90.49461751081361,155.111413954606,21.973773463151627,9.442645768920187,480.46644615866916,1.276043059913491,83.3019085129551,187.79430771047117,20.612848598989125,0.1623248001236969,128.21894580822078,78.63847447949021,8458444729835.705,6.665206139239414,20.658500268293665
Epoxy,Wood Flour,28.254265622637813,71.74573437736218,152.59522931743294,12.975704619790722,0.21982085608346352,14.428849848853167,1.4260341249811024,73.94205137153918,118.21644870691846,16.398654960280872,0.24455398261335434,103.55440159550183,75.57164410590693,84551918988304.31,3.757722287819848,37.202729110509054
Epoxy,Bamboo Fibers,44.732139878881725,55.267860121118275,60.053133772464946,21.83042812612257,1.6226895439519171,495.1423242730662,1.5578571190310537,89.61739209657414,145.73814638626962,17.290005017326205,0.1807487258712742,193.22704895577021,49.680511375476996,87206184281277.61,5.319961362969455,31.8542269096549
Epoxy,Hydroxyapatite,49.62211446873895,50.37788553126105,106.35878076917591,14.624507590299293,4.214478569482621,425.1631171837111,1.5969769157499116,110.30162551700818,184.52030804037383,16.04801730171685,0.3186911263000898,185.33546051933573,72.64133673231561,50932021239837.75,7.859047312735917,15.963171479914536
Vinyl Ester,Flax Fibers,29.00444173347273,70.99555826652727,122.00380622715213,18.693077582661154,2.8967110531312374,182.99469188414815,1.432035533867782,104.81029087943216,187.867452088163,28.136422231546717,0.16726834691480202,184.1141453799876,76.78739078902433,8249748347246.102,7.40907025117561,29.680679788505977
Polyurethane,Flax Fibers,9.306794887667397,90.6932051123326,99.78776388806325,20.81066443563857,2.150050511187467,44.86755973498208,1.274454359101339,45.31867072020593,76.11748147458725,33.35246544217131,0.2753473780875135,60.351138891922446,76.44707123018648,100838246215.54114,5.28806240879009,29.32942251359564
Vinyl Ester,Hydroxyapatite,43.79415417585285,56.20584582414715,124.69134632832105,8.21439338014008,4.30975903583317,28.409834295464616,1.5503532334068229,128.6780342272502,167.94075436279047,18.495902885351974,0.26581773498139283,69.18002018336263,65.93280503095164,5205481758881.719,2.500063991154514,29.579803996880226
Vinyl Ester,Bamboo Fibers,2.5950471793654506,97.40495282063455,82.93424513952031,8.821859843540611,7.3440748919857075,323.9114404732674,1.2207603774349236,94.67853497159581,174.25318383299336,20.875537516209572,0.17412789507734944,112.39158568727825,65.54413635550254,8578514710971.523,5.852970564112961,46.36142798800267
Polyurethane,Coconut Coir,29.531891699731887,70.46810830026811,139.32171050967844,3.7260279589767267,5.490519895128264,357.56720595157867,1.436255133597855,44.23391143548602,65.07484906686533,33.82080113592957,0.3388310957801779,75.09819560015906,66.83790304553344,98462336289.77797,5.710750292827614,48.32776249941581
Epoxy,Bovine Bone Particles,35.424484874639866,64.57551512536014,80.65070751543112,23.393239978882274,4.543255092891399,87.92225183272804,1.4833958789971189,97.96607193500499,165.00777618434253,18.561450715680675,0.24068037330137887,77.02936311922218,25.89409953134483,73140799252501.2,6.919349596392139,19.2710673012647
Polyurethane,Jute Fibers,27.4654885740052,72.5345114259948,97.43808243917022,12.615009245177934,5.116059224929183,199.74626287726701,1.4197239085920415,55.99963386804985,86.19246623198903,36.661907843719334,0.318185762953085,185.9858316008244,20.963711898860367,115035705131.37955,6.801941947001854,19.353399093446352
Epoxy,Bovine Bone Particles,48.35176376280731,51.64823623719269,66.20024659895533,13.10550316269962,7.212694078493246,432.6938308630977,1.5868141101024584,97.77853836524567,154.34370016670474,17.811787744848264,0.2850723742157512,76.88834178616851,68.00020890582088,62470295025887.266,5.539888916451999,28.87937886964871
Vinyl Ester,Hydroxyapatite,41.64151883941356,58.35848116058644,168.73044725775128,2.2674489725025095,6.772797198682047,35.39954156866722,1.5331321507153084,136.80941260769663,171.3997075151106,23.33562876300975,0.27403041924482524,132.3287997616034,37.25796374262069,6971049282565.536,4.187271297371776,27.35354762083248
Vinyl Ester,Bovine Bone Particles,14.2879162296353,85.7120837703647,111.93202555191152,17.079765430881835,3.391315955772249,37.72697151189065,1.3143033298370823,89.56858891787866,171.37818542247047,24.203355905962574,0.19553970222261496,106.08815705192204,76.66691496165821,8457662554076.863,6.02953918514207,38.501770203352244
Polyester,Chitosan Particles,45.73655574782518,54.26344425217482,61.377679169925344,11.902563582445843,9.773331907210576,60.529467579957135,1.5658924459826014,65.35202849807393,102.76563802123083,15.676268138644723,0.16329727882336892,132.16770415749792,78.73745042246625,6364458132061.461,5.5552248325822315,21.64353560402546
Vinyl Ester,Chitosan Particles,25.83949695640791,74.16050304359209,148.8193642513756,15.87541036549327,5.5411020584544906,347.99163613157936,1.4067159756512633,113.55292679255135,168.83818464902708,23.564065623428796,0.23575664262440055,71.59128703583463,55.721579675516246,8023767655582.461,3.4466083155252774,47.39327727481583
Polyurethane,Hydroxyapatite,35.189615549525385,64.81038445047461,104.79117773553108,14.400519362632767,4.56179610189524,339.30745898860414,1.481516924396203,45.6407840694572,101.11571347741742,24.519842464128246,0.3921433454781156,137.53354509872278,51.54537317354809,76091663259.40733,3.8723840176103677,15.070648121188187
Polyurethane,Bovine Bone Particles,0.7697445845654238,99.23025541543457,129.9511268165116,7.568233861951393,4.557517036814614,479.2146973910705,1.2061579566765233,41.89459373474133,70.67941672350567,30.52995542953942,0.29113809348299935,109.85529764636522,70.3880963998656,98001611945.84279,3.536973331620881,38.536117430876004
Phenolic,Hemp Fibers,21.919249001538066,78.08075099846194,179.55147438298522,7.041782926711567,5.514072062172842,338.6310074373395,1.3753539920123046,74.88880260084194,124.66987709479636,11.070096888622539,0.2491870952447295,155.1301453792148,32.24147994431472,952534072273.0376,6.096967507868907,43.642934826846805
Polyester,Bamboo Fibers,10.76721906912763,89.23278093087237,131.65149242240636,15.085670722911372,3.784783879069671,173.1870871846452,1.286137752553021,64.58145762473666,135.47402872618872,12.737067450399147,0.15464816710553697,182.74464622708817,42.997054378532084,9399522339348.07,5.214255456849245,24.915666684872573
Polyurethane,Coconut Coir,39.98593819824306,60.01406180175694,100.03281468348519,21.034253642751843,9.161046130686447,431.3136793417252,1.5198875055859444,68.6997718422185,109.45588740038987,41.46051938665712,0.41372172772566906,55.25118722102085,67.24240070030633,87538711378.47198,4.762367065745291,45.58030220637788
Vinyl Ester,Rice Husk,39.19936793446777,60.80063206553223,110.3267534000366,13.001762601974818,7.872467369547505,303.4342460389251,1.513594943475742,126.28110212086986,161.75628833136452,22.885304703163303,0.19807495593692026,80.16480911640011,55.413959549053565,8335545564047.76,4.741980718888106,31.433393971535192
